微博id,微博正文,原始图片url,被转发微博原始图片url,是否为原创微博,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
https://www.weibo.com/6477750390/Mh2jTpgHL,"转发理由:我累的时候一个字都不想回 还男朋友不男朋友..  
原始用户: 考研的萌萌酱
转发内容: 萌萌你好我想问个比较愚蠢的问题。在最后一个月冲刺了，男朋友（两个人都在考研）说他压力太大了，每天都很累不想说话，想直接断联。我也和他说过觉得断联对我的影响很严重。他虽然听进去了，发消息会很久以后才会回一下，但是在社交软件上又看到他在线，世界杯什么的也照常看。我就会一直想他为什么不回我，是不是想分手这种心态要怎么调整呀              原图                     ",无,https://wx1.sinaimg.cn/large/006fYcealy1h8k4ga8qs4j30v50ozte4.jpg,FALSE,无,无,2022-11-28,iPhone客户端,1,0,0
https://www.weibo.com/6477750390/LoQcCqae3,熬夜帮我写中期的大笨  原图 ,https://wx1.sinaimg.cn/large/0074nYN0ly1h1ckamcmf7j30k2096dgx.jpg,无,TRUE,无,无,2022-04-17,iPhone客户端,1,0,0
https://www.weibo.com/6477750390/Mggncx4uz,"转发理由:转发微博  
原始用户: 被梦摇醒了
转发内容: 这段话治好了我的精神内耗我经常会在睡不着的时候反思，也会在某一瞬间觉得自己真的走了很多路，包括学习、工作，甚至爱情。而就在思索与悔恨中，我浪费了人生的很多时间……你要做的是把更多的时间分给睡眠、分给书籍、分给运动、分给你对这个世界的热爱、分给花草树木和山川湖海，而不是将自己浪...全文 ",无,无,FALSE,无,无,2022-11-23,iPhone客户端,1,0,0
https://www.weibo.com/6477750390/LoxLSlLLg,嚎了两天之后：  [组图共2张] 原图 ,"http://ww1.sinaimg.cn/large/0074nYN0ly1h1aawttgdij32io1w0kjl.jpg,http://ww4.sinaimg.cn/large/0074nYN0ly1h1aaxn42jaj315h0vr77b.jpg",无,TRUE,无,无,2022-04-15,iPhone客户端,1,0,0
https://www.weibo.com/6477750390/LnVsPwX61,盗ppt还不给ppt的能不能死  ,无,无,TRUE,无,无,2022-04-11,iPhone客户端,1,0,0
https://www.weibo.com/6477750390/Mftxqyaut,"转发理由:转发微博  
原始用户: 广告也震惊
转发内容: #电影感审美有多绝#Alex Prager 希区柯克式摄影充满故事感但又猜不到结局的戏剧张力#IP风向标#  [组图共18张] 原图 ",无,"http://ww1.sinaimg.cn/large/002lWhZEly1h84lfgptdej60wt0u0ah802.jpg,http://ww4.sinaimg.cn/large/002lWhZEly1h84lfggyzbj615o0kgagg02.jpg,http://ww4.sinaimg.cn/large/002lWhZEly1h84lfes7cfj615o0oq7dn02.jpg,http://ww4.sinaimg.cn/large/002lWhZEly1h84lfg364uj615o0rbq4y02.jpg,http://ww4.sinaimg.cn/large/002lWhZEly1h84lffhfyvj615o0qz7fl02.jpg,http://ww3.sinaimg.cn/large/002lWhZEly1h84lfgkil5j61410u00xi02.jpg,http://ww1.sinaimg.cn/large/002lWhZEly1h84lfhhym9j611c0u0gpr02.jpg,http://ww2.sinaimg.cn/large/002lWhZEly1h84lfeo4v7j60y10u0n7h02.jpg,http://ww4.sinaimg.cn/large/002lWhZEly1h84lffv4smj60u00vj7e102.jpg,http://ww2.sinaimg.cn/large/002lWhZEly1h84lffycngj60u00vtthv02.jpg,http://ww4.sinaimg.cn/large/002lWhZEly1h84lffhmh9j60u01qqqb302.jpg,http://ww1.sinaimg.cn/large/002lWhZEly1h84lffh8k5j61410u0gv902.jpg,http://ww4.sinaimg.cn/large/002lWhZEly1h84lffcketj615o0tjk0s02.jpg,http://ww1.sinaimg.cn/large/002lWhZEly1h84lfgkthgj615o0ot44p02.jpg,http://ww1.sinaimg.cn/large/002lWhZEly1h84lfg0aqqj61400u0afl02.jpg,http://ww1.sinaimg.cn/large/002lWhZEly1h84lfg0rwfj60u00whdkb02.jpg,http://ww2.sinaimg.cn/large/002lWhZEly1h84lfgqgdkj60u00wh42n02.jpg,http://ww4.sinaimg.cn/large/002lWhZEly1h84lfg2jdsj615o0fowmi02.jpg",FALSE,无,无,2022-11-17,iPhone客户端,1,0,0
https://www.weibo.com/6477750390/LnbX7sR73,citespace我操你妈  ,无,无,TRUE,无,无,2022-04-06,iPhone客户端,1,0,0
https://www.weibo.com/6477750390/LlTKugSBE,cnm。  ,无,无,TRUE,无,无,2022-03-29,nova7SE 5G你在焦点在,1,0,0
https://www.weibo.com/6477750390/MepMy0Qay,"转发理由:转发微博  
原始用户: Edwin埃德文
转发内容: 笑死，豆荚猫Doja Cat将推名改成“Christmas / 圣诞节”，因为推特新规，Doja Cat的推名改不回去了，发推说抱怨不想永远叫Christmas。  [组图共4张] 原图 ",无,"http://ww1.sinaimg.cn/large/003unpVagy1h803f71d70j60v90lb42w02.jpg,http://ww1.sinaimg.cn/large/003unpVagy1h803f60yj8j60v90mptcb02.jpg,http://ww4.sinaimg.cn/large/003unpVagy1h803f7p9t4j60v90meadr02.jpg,http://ww1.sinaimg.cn/large/003unpVagy1h803jc2svzj60v91aydof02.jpg",FALSE,无,无,2022-11-10,iPhone客户端,1,0,0
https://www.weibo.com/6477750390/LlJfs9Dnu,出发新技能！  原图 ,https://wx1.sinaimg.cn/large/0074nYN0ly1h0owg8yfjij30hf0g242t.jpg,无,TRUE,无,无,2022-03-28,iPhone客户端,1,0,0
https://www.weibo.com/6477750390/MdPFV215V,"转发理由:转发微博  
原始用户: 太皇太后您有喜啦
转发内容: 关于发疯文案，之前看到过很多种，希望能把这一条搞最全。[开学季]  原图 ",无,https://wx3.sinaimg.cn/large/742d19e3gy1h7ul7oo9jtj20hu0f93yr.jpg,FALSE,无,无,2022-11-07,iPhone客户端,1,0,0
https://www.weibo.com/6477750390/LlndUBsu6,小心眼的人滾  ,无,无,TRUE,无,无,2022-03-25,nova7SE 5G你在焦点在,1,0,0
https://www.weibo.com/6477750390/LkOQrr5yG,这辈子也无法成为那种人了  ,无,无,TRUE,无,无,2022-03-22,iPhone客户端,1,0,0
https://www.weibo.com/6477750390/Lj8MAbZjl,傻逼听力  ,无,无,TRUE,无,无,2022-03-10,iPhone客户端,1,0,0
https://www.weibo.com/6477750390/McQzMg0ya,"转发理由:转发微博  
原始用户: 奋斗在韩国
转发内容: 【韩国梨泰院踩踏事故遇难者家属：还给我移植了骨髓的宝贝女儿，爸爸该怎么活】-“不是说让我在你身边再待70年吗？不是说海带汤也让爸爸煮吗？没了你爸爸该怎么活...”在29日发生的梨泰院万圣节惨案中，失去了女儿的父亲B某眼角满是泪痕。女儿A某因脑死亡于30日上午被送往首尔江北三星医院但最终死亡。在医院拿到两份装有死亡诊断书的纸袋后，父亲B某以难以置信的表情哭泣着。女儿A某是父亲“放到眼睛里都不会疼”的坚实的后盾。“她为什么要去哪里啊，我的女儿，你不是一直对爸爸强调安全吗，还让爸爸避开人多的地方。”B某为了忍住眼泪转过头去了，但还是发出了哭泣声。-“女儿说要在朋友家睡一晚，没想到她去了那里”事故当天，女儿A某为了跟朋友见面，从京畿富川来到了首尔龙山区梨泰院洞。女儿最后一次给爸爸发kakaotalk短信的时间是下午6点32分。短信中写着“好像朋友要给我介绍她的男朋友，之后一起玩完就去朋友家睡。爸爸回家要小心啊。”B某说：“女儿是做发型师的，最近一边暂时休息一边在打工”，“她偶尔会在朋友家睡一觉再回来。那天我也以为跟平时一样的。早晨看了新闻我也没想到我女儿也去了梨泰院。”3年前，A某给得了白血病的爸爸移植了骨髓。当天，父亲B某的朋友C某也陪同B某来了医院，C某说：“我也给他献了血，但骨髓移植需要符合很多条件，所以我没能做。很欣慰的是，他女儿给他做了移植。”B某在手机里给女儿储存的名字是“宝贝”。“她总是很亲切，内心也很深沉。是我独自养大她的。她经常跟我咨询烦恼，哪怕我说的都是废话，她也会说‘果然听爸爸的就对了’。”B某和女儿的聊天内容里满满的都是“我爱你”、“爱心”、“要记得吃饭”等内容。B某给记者看了最近生日时女儿发给他的长信后就瘫坐在了地上。他对先离去的女儿说：“爸爸对不起你，太对不起你了，下辈子也来当爸爸的女儿吧。”-一夜之间变成冰冷的尸体回来的孩子...遗属们茫然若失在安置遇难者遗体的首尔和京畿地区的医院里，很早开始就不断有人前来寻找家人和朋友。看到军队休假中的小儿子变成了冰冷的尸体、看到认真工作的女儿的尸体后，家属们都捶胸顿足痛哭流涕。遗属们一到达医院就用颤抖的声音念着遇难者的名字并问道“他在这里吗？”。来到首尔龙山区顺天乡大学医院寻找家属的安某（55岁）说：“昨天半夜接到了女儿去世的消息，来回找了10个多小时，但还没看到我女儿的脸”、“警察要求我们等待，但是做父母的肯定很着急。”到达医院后的遗属们无法掩饰焦急的心情。一名失踪者的父母刚一下车就坐在路边哭泣。前来寻找女朋友的一名20多岁的男性在医院殡仪馆入口说：“我收到消息，她手机最后的位置显示是这里，所以我就来了”、“至少让我看一下她的脸。”一名来自伊斯兰卡的男性匆匆表示：“同一国家的朋友从昨晚开始就联系不上了，我报警之后来了这里”、“我还得去其它医院看看。”在京畿道高阳市一山东国大学医院里安置着14名遇难者的遗体。随着遇难者身份确认程序的进行，遗属们接到通知后都急忙来到了这里。在安置室确认尸体的遗属们都痛哭流涕，不断能听到遗属们说“我女儿怎么办啊”、“首尔市中心怎么会发生这种事啊”的声音。         [组图共5张]      原图                     ",无,"http://ww4.sinaimg.cn/large/002aTHOfly1h7obm5v2yrj60hs0npgp402.jpg,http://ww3.sinaimg.cn/large/002aTHOfly1h7oejdbz1pj60hs0dcgo602.jpg,http://ww2.sinaimg.cn/large/002aTHOfly1h7obm8ta2qj60hs0hv3zt02.jpg,http://ww4.sinaimg.cn/large/002aTHOfly1h7obmabajbj60hs0comyk02.jpg,http://ww1.sinaimg.cn/large/002aTHOfly1h7obmbomowj60hs0bv3z502.jpg",FALSE,无,无,2022-10-31,iPhone客户端,1,0,0
https://www.weibo.com/6477750390/LiTz7sFfs,我好像从昨天下午断断续续睡到现在  ,无,无,TRUE,无,无,2022-03-09,iPhone客户端,1,0,0
https://www.weibo.com/6477750390/Lie1NrHtc,闪闪发光的日子  ,无,无,TRUE,无,无,2022-03-04,iPhone客户端,1,0,0
https://www.weibo.com/6477750390/MbmoR9vWl,"转发理由://@YaQiseed:主要是看疫情什么时候结束  
原始用户: 读者·新媒体
转发内容: 共勉  原图 ",无,https://wx1.sinaimg.cn/large/008nis9gly1h6n8gguk7nj30j60hrmxk.jpg,FALSE,无,无,2022-10-21,iPhone客户端,1,0,0
https://www.weibo.com/6477750390/LibWams5z,每天都在担心头疼的恐慌下度过  ,无,无,TRUE,无,无,2022-03-04,nova7SE 5G你在焦点在,1,0,0
https://www.weibo.com/6477750390/Mapd71AOr,"转发理由:转发微博  
原始用户: GigiHadidSlay
转发内容: 2022/10/14：Gigi Hadid离开公寓前往参加Vogue举办的Forces of Fashion。Cr：gigihadidaccess复古女大学生 🤎  [组图共14张] 原图 ",无,"http://ww1.sinaimg.cn/large/005IrgTfgy1h75l82w6ymj31l72jo7um.jpg,http://ww3.sinaimg.cn/large/005IrgTfgy1h75l83ov1ej31p12jo4qp.jpg,http://ww1.sinaimg.cn/large/005IrgTfgy1h75l0zb6hsj326835s0z7.jpg,http://ww2.sinaimg.cn/large/005IrgTfgy1h75l0ynw8jj32bc35se17.jpg,http://ww2.sinaimg.cn/large/005IrgTfgy1h75l0zxyq1j329k35sdmo.jpg,http://ww1.sinaimg.cn/large/005IrgTfgy1h75l8262joj30n00s2di7.jpg,http://ww3.sinaimg.cn/large/005IrgTfgy1h75kwe9869j319s1kw12p.jpg,http://ww4.sinaimg.cn/large/005IrgTfgy1h75kwezyvcj319s1kwdpp.jpg,http://ww4.sinaimg.cn/large/005IrgTfgy1h75kwgyo4pj31c31kwqch.jpg,http://ww1.sinaimg.cn/large/005IrgTfgy1h75kwggzj0j31cq1kw7f2.jpg,http://ww1.sinaimg.cn/large/005IrgTfgy1h75kwfh9c0j31991kwqc4.jpg,http://ww2.sinaimg.cn/large/005IrgTfgy1h75kwfzgd7j31761kwqe4.jpg,http://ww2.sinaimg.cn/large/005IrgTfgy1h75kwhf02kj30q10wjq7r.jpg,http://ww2.sinaimg.cn/large/005IrgTfgy1h75l84k36ej31vw2s01kx.jpg",FALSE,无,无,2022-10-15,iPhone客户端,1,0,0
https://www.weibo.com/6477750390/M8Wcs6IKT,"转发理由:俺们卑贱也上榜了  
原始用户: OMG好物
转发内容: 很多考研人梦想上岸的地方吧  原图 ",无,https://wx4.sinaimg.cn/large/a7ee5163gy1h6tcc6sgb9j20u00xate7.jpg,FALSE,无,无,2022-10-05,iPhone客户端,1,0,0
https://www.weibo.com/6477750390/LhCc3CPhD,有的问题不能回避  ,无,无,TRUE,无,无,2022-02-28,iPhone客户端,1,0,0
https://www.weibo.com/6477750390/M7zZJrsdr,"转发理由:落水蟑螂笑死我了  
原始用户: HoodLife
转发内容: Tyler又一力作！他将自己的IG头像换成了Rocky跳水后的样子.成功让昔日老情人沦为全网的笑柄.  [组图共9张] 原图 ",无,"http://ww2.sinaimg.cn/large/006rChdqly1h6k76q43k3j30zo0sy0v3.jpg,http://ww2.sinaimg.cn/large/006rChdqly1h6k76y0fduj30ku0m5tis.jpg,http://ww3.sinaimg.cn/large/006rChdqly1h6k76ypnisj30zn14s74w.jpg,http://ww2.sinaimg.cn/large/006rChdqly1h6k76z8scij30tw127402.jpg,http://ww4.sinaimg.cn/large/006rChdqly1h6k76z15quj30ku112dg6.jpg,http://ww4.sinaimg.cn/large/006rChdqly1h6k76xl2qjj30k00yvdgy.jpg,http://ww1.sinaimg.cn/large/006rChdqly1h6k76wl81kg30f00qou16.gif,http://ww4.sinaimg.cn/large/006rChdqly1h6k76ye483j30gy0nt0zh.jpg,http://ww2.sinaimg.cn/large/006rChdqly1h6k76x89xoj30ml10u0t5.jpg",FALSE,无,无,2022-09-26,iPhone客户端,1,0,0
https://www.weibo.com/6477750390/LhwNobVav,这个印度口音英语属实让我他妈蚌埠住了  ,无,无,TRUE,无,无,2022-02-28,nova7SE 5G你在焦点在,1,0,0
https://www.weibo.com/6477750390/Lhhwn2zcV,很奇怪的是现在不喜欢后摇了  ,无,无,TRUE,无,无,2022-02-26,nova7SE 5G你在焦点在,1,0,0
https://www.weibo.com/6477750390/M5nHC5sem,"转发理由:我操哈哈哈哈哈哥哥哥哥哥哥哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈斤斤计较就会哈哈哈哈@Masphell_  
原始用户: Edwin埃德文
转发内容: POV：当你换衣服时，阿姆突然闯入试衣间。 Edwin埃德文的微博视频  ",无,无,FALSE,无,无,2022-09-12,iPhone客户端,1,0,0
https://www.weibo.com/6477750390/M4W6mucNI,"转发理由:转发微博  
转发内容: 抱歉，由于作者设置，你暂时没有这条微博的查看权限哦。查看帮助：http://t.cn/RfdBWwP  ",无,无,FALSE,无,无,2022-09-09,iPhone客户端,1,0,0
https://www.weibo.com/6477750390/M4Ge6DWVd,"转发理由:闹剧何时休  
原始用户: 北京日报
转发内容: #北京疫情发布会# 【#北京各高校严格校门管理#】8月22日，在北京市新型冠状病毒肺炎疫情防控工作第389场新闻发布会上，市委教育工委副书记、市教委新闻发言人李奕介绍，各高校严格校门管理，入校落实查验登记、测温验码、查验核酸阴性证明等措施，确保逢进必扫、不落一人。严格落实常态化各项措施，加强校园网格化管理、信息化建设，坚持科学佩戴口罩、勤洗手、保持社交距离。（@北京日报 记者 孙乐琪 牛伟坤）              原图                     ",无,https://wx1.sinaimg.cn/large/0024aA4lgy1h5fm5stxavj60pa0e8dgt02.jpg,FALSE,无,无,2022-09-07,iPhone客户端,1,0,0
https://www.weibo.com/6477750390/M4y16mxhP,"转发理由:转发微博  
原始用户: 端端正正_
转发内容: 昨天和伦敦美少女们聊天，她们都是很独立很勇敢，在几个国家间闯荡，在感情里也非常洒脱的女性。女博士说她不信the one这个概念，她说我们这一生喜欢的是某一类人，你不会只适合一个人。所以不要为任何人改变自己的理想和轨迹。我觉得到了我这个年纪，理智上每个人都知道，现在的这个人，不会是你这辈子最爱的人，离开ta之后你绝大概率会遇到更相爱更合适的人。但情感上，还是会有很多 ""我不会再遇到更爱的人“，""要是能和ta一辈子这样就好了"" 的时刻。最近的微博都是娇妻文学，实在对不住。但我知道自己就是个终身快乐脑[哇]。对所有事情，所有事情，追求的都是今朝有酒今朝醉，人生得意须尽欢。今天快乐吗？快乐。好的，那就继续明天的快乐。如果明天的快乐没有了，那没有就没有了吧，想想过去有过那么多快乐的日子也算值了。前几天宽慰在婚姻里不快乐的朋友，我说：每一对反目成仇的夫妻，曾经都是相爱的。世界上唯一不变的就是变化。人能做的就是快乐的时候100%地沉浸，享受，不要去想快乐没有了怎么办。然后对快乐始终怀有一种敬畏之心，在这份敬畏下 ”有智慧去了解人性是什么。懂得怎么样不要太逼近，怎么样不要去触犯对方的底线，怎么样要适可而止，怎么样要懂得分寸。这是对我们再爱的人，再喜欢的人，都要懂得的一种教养“。（欧丽娟）祝我们，人生得意，不得意，都尽欢，也有智慧。                     ",无,无,FALSE,无,无,2022-09-06,iPhone客户端,1,0,0
https://www.weibo.com/6477750390/M3JOFy20f,"转发理由:回复@魔法少女飞鸟酱:就靠你收复台湾了，飞鸟酱小姐姐～//@魔法少女飞鸟酱:回复@池塘费列罗:乱杀  
原始用户: 汪海林
转发内容: 杨颖不能再署名angelababy，辣目洋子也必须叫个中国名，是广电总局的要求，叫外文名或近似外文名的艺名，将不被允许。  ",无,无,FALSE,无,无,2022-09-01,iPhone客户端,1,0,0
https://www.weibo.com/6477750390/M3Dgei9PF,"转发理由:转发微博  
原始用户: 燕池Lionheart
转发内容: 「在河的对岸，走散的都聚拢。」新歌《玉带桥》明天上午10点，QQ音乐见！ 玉带桥  原图 ",无,https://wx2.sinaimg.cn/large/6b3276a2ly1h5qaaghftaj20lc0c0783.jpg,FALSE,无,无,2022-08-31,iPhone客户端,1,0,0
https://www.weibo.com/6477750390/LgnVEEEAX,整个冬奥都在被朋友圈里的志愿者朋友们刷屏，太辛苦了！！  ,无,无,TRUE,无,无,2022-02-20,iPhone客户端,1,0,0
https://www.weibo.com/6477750390/M36mO2xun,"转发理由:转发微博  
原始用户: 我吃什么都不胖
转发内容: 刚才读到一句话，""提前准备，不是提前焦虑""。我记住了，也分享给你。  ",无,无,FALSE,无,无,2022-08-28,iPhone客户端,1,0,0
https://www.weibo.com/6477750390/M2AyNpdmB,"转发理由:中西医结合//@野火滚血:老子命硬学不来弯腰  
原始用户: DopeMusicCN
转发内容: “我是一个创新者，我不会为我的想法道歉。”——Kanye West  原图 ",无,https://wx3.sinaimg.cn/large/612ba765ly1h5ctqbwmf0j20u00u00wf.jpg,FALSE,无,无,2022-08-25,iPhone客户端,1,0,0
https://www.weibo.com/6477750390/M2znj0ALI,"转发理由:转发微博  
原始用户: 互联网传达室大爷
转发内容: 关掉滤镜，听一下高温下四川人的哭声。  [组图共6张] 原图 ",无,"http://ww1.sinaimg.cn/large/005KRnU2ly1h5h63sga1ij30zo256qqb.jpg,http://ww3.sinaimg.cn/large/005KRnU2ly1h5h63qtpowj30zo2564je.jpg,http://ww3.sinaimg.cn/large/005KRnU2ly1h5h63t67flj30zo256tt6.jpg,http://ww4.sinaimg.cn/large/005KRnU2ly1h5h63tstwlj30zo2561e2.jpg,http://ww2.sinaimg.cn/large/005KRnU2ly1h5h63uaonyj30zo256wzh.jpg,http://ww2.sinaimg.cn/large/005KRnU2ly1h5h63vfr17j30zo2567t4.jpg",FALSE,无,无,2022-08-24,iPhone客户端,1,0,0
https://www.weibo.com/6477750390/M2ubX8AxL,"转发理由:蠢货  
原始用户: 刘春
转发内容: 说来惭愧，我一个中文系毕业的，竟然到现在没认真看完《红楼梦》，都是翻几页就扔下，到现在也不明白它伟大在哪儿，更不明白贾宝玉好在哪儿，不就是地主家的傻白甜儿子吗？退休后准备认真看一遍，很多名著可能都是老了才能看明白。  ",无,无,FALSE,无,无,2022-08-24,iPhone客户端,1,0,0
https://www.weibo.com/6477750390/M2qLk4MVU,"转发理由:转发微博  
原始用户: iDest
转发内容: PERFECT Magazine Issue 03PERFECT新一期封面已经全部都出来了，确实是目前最让人为之兴奋的杂志，数量非常多但是张张精品，封面人物巨星有Nicole Kidman，歌手Shygirl，超模有Gisele Bündchen, Kristen McMenamy，还有Miuccia Prada女士以及一经发售就卖光了的Julia Fox。PERFECT从创刊开始到现在，不论是成品质量还是涉及到的封面人物，还有对新人摄影师的选择和整合，都无不体现了Katie Grand作为这本杂志领头人物超高的创作欲望、极佳且跟上时代的审美还有广泛的人脉关系。         [组图共18张]      原图                     ",无,"http://ww4.sinaimg.cn/large/005vcq3dgy1h5gnqb7uywj31hc1hc13e.jpg,http://ww2.sinaimg.cn/large/005vcq3dgy1h5gns5noz5j31hc1hcqoi.jpg,http://ww3.sinaimg.cn/large/005vcq3dgy1h5gnqt5ip0j31hc1hcn4o.jpg,http://ww1.sinaimg.cn/large/005vcq3dgy1h5gnqn9h8yj31hc1hcn42.jpg,http://ww1.sinaimg.cn/large/005vcq3dgy1h5gnqrpzyqj31hc1hcdqu.jpg,http://ww4.sinaimg.cn/large/005vcq3dgy1h5gnqst2sij31hc1hcdos.jpg,http://ww3.sinaimg.cn/large/005vcq3dgy1h5gnqodtu0j31hc1hcwt1.jpg,http://ww2.sinaimg.cn/large/005vcq3dgy1h5gnqpzx3ej31hc1hcqcy.jpg,http://ww1.sinaimg.cn/large/005vcq3dgy1h5gnqqjrfdj31hc1hc4a0.jpg,http://ww1.sinaimg.cn/large/005vcq3dgy1h5gnqpgve3j31hc1hcahd.jpg,http://ww4.sinaimg.cn/large/005vcq3dgy1h5gnqmfaw7j31hc1hcdtm.jpg,http://ww4.sinaimg.cn/large/005vcq3dgy1h5gnqouvtpj31hc1hc15c.jpg,http://ww1.sinaimg.cn/large/005vcq3dgy1h5gnqny3mgj31hc1hck0c.jpg,http://ww1.sinaimg.cn/large/005vcq3dgy1h5gnqqyqoqj31hc1hc7ap.jpg,http://ww2.sinaimg.cn/large/005vcq3dgy1h5gnqscvuwj31hc1hc0z0.jpg,http://ww1.sinaimg.cn/large/005vcq3dgy1h5gnqtph0wj31hc1hc7gn.jpg,http://ww1.sinaimg.cn/large/005vcq3dgy1h5gnqu5uoxj31hc1hcqeq.jpg,http://ww2.sinaimg.cn/large/005vcq3dgy1h5gnqmsxmuj31hc1hcqb9.jpg",FALSE,无,无,2022-08-24,iPhone客户端,1,0,0
https://www.weibo.com/6477750390/Lg5RffQmv,这个情人节很不幸，还是这样  [组图共2张] 原图 ,"http://ww4.sinaimg.cn/large/0074nYN0ly1gzi1yxbkqhj30m80hmmzq.jpg,http://ww4.sinaimg.cn/large/0074nYN0ly1gzi1yx3t3gj30hs0hq75l.jpg",无,TRUE,无,无,2022-02-18,nova7SE 5G你在焦点在,1,0,0
https://www.weibo.com/6477750390/M1Wf9vhX6,"转发理由:油里加水真牛逼 巨婴笑死我了  
原始用户: 钱江晚报
转发内容: 【#海底捞回应已承担医药费#】#海底捞回应大学生被炸伤眼睛#今天，#大学生点海底捞外卖被炸伤眼睛#登上热搜。 刚刚，海底捞独家回应钱江晚报•小时新闻记者，在事件发生后，他们与当事顾客取得联系，了解身体状况，承担就诊费用，退还餐费，并将持续为顾客提供必要的帮助。根据核实发现，顾客备餐时先放了底料，之后再加水，且没有搅拌，出现了热油喷溅的情况。有网友说，热油不放水是生活通用常识，也有网友质疑海底捞有没有提示先后次序，也有网友表示，都是有说明书，但是大家都不看。你怎么看？（钱江晚报•小时新闻记者 鲁佳）              原图                     ",无,https://wx2.sinaimg.cn/large/001R630nly1h5db25od1kj60k00f0jsv02.jpg,FALSE,无,无,2022-08-20,iPhone客户端,1,0,0
https://www.weibo.com/6477750390/LfyPVAz86,我真不明白格雷莫为什么配86？  ,无,无,TRUE,无,无,2022-02-15,nova7SE 5G你在焦点在,1,0,0
https://www.weibo.com/6477750390/LfsCwDM0T,喜欢小林陵侑  ,无,无,TRUE,无,无,2022-02-14,nova7SE 5G你在焦点在,1,0,0
https://www.weibo.com/6477750390/M1rZmpy64,"转发理由://@苏诗韵uin:转发微博  
原始用户: 全球文学bot
转发内容: 男人的极大幸运在于，他，不论在成年还是在小时候，必须踏上一条极为艰苦的道路，不过这是一条最可靠的道路；女人的不幸则在于被几乎不可抗拒的诱惑包围着；她不被要求奋发向上，只被鼓励滑下去到达极乐。当她发觉自己被海市蜃楼愚弄时，已经为时太晚，她的力量在失败的冒险中已被耗尽。波伏娃 《第二性》                     ",无,无,FALSE,无,无,2022-08-17,iPhone客户端,1,0,0
https://www.weibo.com/6477750390/Lf7OrB8wV,这个b为什么要反复鞭尸啊  原图 ,https://wx1.sinaimg.cn/large/0074nYN0ly1gzaow2bg04j31901o0ani.jpg,无,TRUE,无,无,2022-02-12,iPhone客户端,1,0,0
https://www.weibo.com/6477750390/M1mGMhYOO,"转发理由:转发微博  
原始用户: 欧美范街拍style
转发内容: Angelina Jolie × 安吉丽娜.朱莉 🖤 #.lns#  [组图共18张] 原图 ",无,"http://ww1.sinaimg.cn/large/002Qjjnugy1h58k7xytqcj60tj13itdq02.jpg,http://ww2.sinaimg.cn/large/002Qjjnugy1h58k7yn3zsj60rf14k44k02.jpg,http://ww1.sinaimg.cn/large/002Qjjnugy1h58k80uszij60u00u0gou02.jpg,http://ww3.sinaimg.cn/large/002Qjjnugy1h58k7z6czoj60k00f00tw02.jpg,http://ww1.sinaimg.cn/large/002Qjjnugy1h58k7zp3fnj60iu0nk76f02.jpg,http://ww4.sinaimg.cn/large/002Qjjnugy1h58k80cch6j60u00u043902.jpg,http://ww2.sinaimg.cn/large/002Qjjnugy1h58k81d3zbj60u00zxjxc02.jpg,http://ww1.sinaimg.cn/large/002Qjjnugy1h58k81ux92j60u011itez02.jpg,http://ww3.sinaimg.cn/large/002Qjjnugy1h58k82ddrwj60u011iafo02.jpg,http://ww1.sinaimg.cn/large/002Qjjnugy1h58k83143uj60u00u0dk302.jpg,http://ww1.sinaimg.cn/large/002Qjjnugy1h58k83iy8ej60u011iwjy02.jpg,http://ww2.sinaimg.cn/large/002Qjjnugy1h58k843hp1j60u011jtdx02.jpg,http://ww1.sinaimg.cn/large/002Qjjnugy1h58k84q0vhj60u0101q6a02.jpg,http://ww2.sinaimg.cn/large/002Qjjnugy1h58k856zkaj60u011dtc702.jpg,http://ww4.sinaimg.cn/large/002Qjjnugy1h58k864l3dj60u010omzs02.jpg,http://ww2.sinaimg.cn/large/002Qjjnugy1h58k86op2pj60u011in0k02.jpg,http://ww4.sinaimg.cn/large/002Qjjnugy1h58k87alsnj60u011in0m02.jpg,http://ww1.sinaimg.cn/large/002Qjjnugy1h58k88jplvj60sv0zy76r02.jpg",FALSE,无,无,2022-08-17,iPhone客户端,1,0,0
https://www.weibo.com/6477750390/LefSGzj9u,跳台滑雪真的牛逼  ,无,无,TRUE,无,无,2022-02-06,nova7SE 5G你在焦点在,1,0,0
https://www.weibo.com/6477750390/M0Fmw85Cp,"转发理由:无语凝噎  
原始用户: 在人间_Living
转发内容: 【#高温作业工人死在出租屋获赔8.3万#】浙江余姚最热的一天，在高温工作超10个小时后，装卸工张公前死在了12平米的出租屋里。“走哪条路都走不通”，家属奔波多日，得到非工作时间死亡无法申请工伤鉴定的回复，最终获得人道主义补偿和精神抚慰金8.3万元。凤凰网@在人间_Living 追踪一位高温作业工人最后的生命轨迹和家庭境遇。#微博当事人# 在人间｜一个高温作业工人死在出租屋里                     ",无,无,FALSE,无,无,2022-08-12,iPhone客户端,1,0,0
https://www.weibo.com/6477750390/LdUvc82Gw,我想背冰墩墩上学  ,无,无,TRUE,无,无,2022-02-04,nova7SE 5G你在焦点在,1,0,0
